split,file_name,primary_class,object_count
train,00090670.jpg,car,2
train,00102649.jpg,car,2
train,00007234.jpg,car,7
train,00051066.jpg,pickup_truck,3
train,00104720.jpg,car,3
train,00027508.jpg,car,3
train,00036863.jpg,car,1
train,00107025.jpg,car,3
train,00100219.jpg,car,1
train,00022633.jpg,car,11
train,00070008.jpg,pickup_truck,7
train,00019407.jpg,car,1
train,00100516.jpg,car,6
train,00093631.jpg,car,4
train,00007314.jpg,car,1
train,00022516.jpg,car,1
train,00092083.jpg,car,3
train,00030913.jpg,car,4
train,00091853.jpg,pickup_truck,1
train,00088666.jpg,car,5
train,00031627.jpg,pickup_truck,1
train,00080791.jpg,car,1
train,00020556.jpg,bus,1
train,00075537.jpg,car,3
train,00095381.jpg,car,1
train,00109843.jpg,car,5
train,00023187.jpg,pickup_truck,2
train,00045223.jpg,bus,2
train,00075759.jpg,car,4
train,00109827.jpg,motorized_vehicle,4
train,00037661.jpg,car,4
train,00048355.jpg,car,1
train,00052293.jpg,bus,1
train,00017715.jpg,car,5
train,00038924.jpg,car,1
train,00091641.jpg,car,1
train,00078825.jpg,car,18
train,00027377.jpg,car,2
train,00072633.jpg,pickup_truck,2
train,00002564.jpg,car,10
train,00041575.jpg,motorized_vehicle,1
train,00077531.jpg,car,5
train,00050474.jpg,motorized_vehicle,1
train,00040802.jpg,car,1
train,00008640.jpg,car,2
train,00003282.jpg,car,1
train,00037578.jpg,car,1
train,00042815.jpg,pickup_truck,1
train,00093014.jpg,pickup_truck,1
train,00080639.jpg,car,1
train,00023700.jpg,car,4
train,00000205.jpg,car,5
train,00047854.jpg,car,1
train,00008135.jpg,articulated_truck,1
train,00027945.jpg,car,3
train,00090944.jpg,car,1
train,00061156.jpg,pickup_truck,1
train,00086324.jpg,motorized_vehicle,5
train,00012773.jpg,car,4
train,00067414.jpg,motorized_vehicle,2
train,00101033.jpg,car,1
train,00043704.jpg,pickup_truck,1
train,00011284.jpg,car,1
train,00083487.jpg,car,3
train,00109785.jpg,car,7
train,00042517.jpg,car,3
train,00027773.jpg,car,4
train,00069473.jpg,car,2
train,00062125.jpg,articulated_truck,1
train,00033024.jpg,pickup_truck,1
train,00108100.jpg,car,5
train,00097144.jpg,car,2
train,00103062.jpg,car,2
train,00094505.jpg,car,4
train,00052794.jpg,car,1
train,00096729.jpg,car,4
train,00044867.jpg,car,1
train,00062198.jpg,bus,2
train,00090627.jpg,car,1
train,00022515.jpg,car,6
train,00068884.jpg,bus,1
train,00077161.jpg,motorized_vehicle,1
train,00072821.jpg,pickup_truck,4
train,00047390.jpg,car,1
train,00093782.jpg,car,1
train,00018573.jpg,car,3
train,00005397.jpg,pickup_truck,11
train,00087347.jpg,motorized_vehicle,1
train,00000119.jpg,work_van,2
train,00028273.jpg,car,1
train,00107529.jpg,car,3
train,00018857.jpg,pickup_truck,7
train,00058334.jpg,work_van,2
train,00108785.jpg,car,5
train,00076159.jpg,articulated_truck,2
train,00089223.jpg,pickup_truck,5
train,00095115.jpg,car,16
train,00061601.jpg,car,1
train,00095690.jpg,car,3
train,00056900.jpg,bus,1
train,00049139.jpg,pickup_truck,1
train,00074506.jpg,car,3
train,00097584.jpg,car,2
train,00057261.jpg,car,2
train,00055500.jpg,car,3
train,00042391.jpg,car,1
train,00079136.jpg,car,1
train,00003920.jpg,car,3
train,00042890.jpg,motorized_vehicle,6
train,00039629.jpg,single_unit_truck,2
train,00044007.jpg,pickup_truck,5
train,00048219.jpg,car,1
train,00053091.jpg,car,1
train,00081798.jpg,car,4
train,00071693.jpg,car,3
train,00020833.jpg,car,6
train,00006427.jpg,car,2
train,00108804.jpg,car,2
train,00031733.jpg,pickup_truck,2
train,00012279.jpg,pickup_truck,1
train,00068921.jpg,car,3
train,00000415.jpg,car,1
train,00090687.jpg,pickup_truck,5
train,00062760.jpg,car,1
train,00012637.jpg,car,4
train,00080957.jpg,articulated_truck,2
train,00060584.jpg,car,1
train,00063402.jpg,car,2
train,00081579.jpg,car,5
train,00083887.jpg,car,3
train,00075434.jpg,car,5
train,00087165.jpg,car,3
train,00027243.jpg,bicycle,2
train,00067428.jpg,car,3
train,00029724.jpg,car,6
train,00108451.jpg,car,1
train,00060567.jpg,car,1
train,00032380.jpg,car,1
train,00034931.jpg,car,5
train,00100717.jpg,car,5
train,00008717.jpg,car,5
train,00019454.jpg,car,4
train,00104008.jpg,car,1
train,00019875.jpg,car,2
train,00044690.jpg,car,7
train,00012188.jpg,car,5
train,00046879.jpg,bus,1
train,00019653.jpg,car,3
train,00102665.jpg,car,5
train,00052707.jpg,car,1
train,00054890.jpg,car,1
train,00003501.jpg,pickup_truck,1
train,00015538.jpg,car,3
train,00035551.jpg,car,2
train,00020254.jpg,car,2
train,00095446.jpg,car,1
train,00073534.jpg,car,5
train,00097588.jpg,car,1
train,00107373.jpg,car,3
train,00004505.jpg,articulated_truck,4
train,00045754.jpg,car,5
train,00087989.jpg,car,1
train,00096376.jpg,car,4
train,00003005.jpg,car,2
train,00087436.jpg,car,1
train,00047965.jpg,car,7
train,00019317.jpg,car,4
train,00054078.jpg,car,1
train,00040087.jpg,car,1
train,00062389.jpg,car,1
train,00034948.jpg,car,3
train,00101624.jpg,car,2
train,00097822.jpg,car,1
train,00073748.jpg,car,1
train,00025140.jpg,car,2
train,00009957.jpg,car,2
train,00081482.jpg,pickup_truck,2
train,00017974.jpg,car,1
train,00074977.jpg,car,2
train,00016395.jpg,car,2
train,00018825.jpg,single_unit_truck,3
train,00037335.jpg,pickup_truck,2
train,00048421.jpg,car,3
train,00051583.jpg,articulated_truck,3
train,00050219.jpg,car,1
train,00060043.jpg,pickup_truck,2
train,00110584.jpg,car,5
train,00059098.jpg,car,2
train,00030904.jpg,car,3
train,00082955.jpg,car,3
train,00105362.jpg,pickup_truck,2
train,00078848.jpg,motorized_vehicle,2
train,00000386.jpg,car,3
train,00058050.jpg,car,7
train,00103518.jpg,car,9
train,00083612.jpg,single_unit_truck,2
train,00013591.jpg,pickup_truck,1
train,00100737.jpg,motorcycle,1
train,00105257.jpg,car,1
train,00067161.jpg,car,1
train,00045178.jpg,car,3
train,00100198.jpg,car,1
train,00011550.jpg,car,1
train,00083551.jpg,car,1
train,00073510.jpg,car,2
train,00026615.jpg,car,12
train,00092091.jpg,pedestrian,6
train,00023461.jpg,car,4
train,00080358.jpg,car,1
train,00009653.jpg,bus,2
train,00040239.jpg,pickup_truck,5
train,00063029.jpg,work_van,1
train,00071385.jpg,car,2
train,00109937.jpg,car,19
train,00097626.jpg,car,2
train,00079246.jpg,car,1
train,00031862.jpg,pedestrian,3
train,00078887.jpg,car,1
train,00014599.jpg,pickup_truck,1
train,00056926.jpg,car,3
train,00038630.jpg,car,5
train,00015024.jpg,car,6
train,00044505.jpg,car,9
train,00012932.jpg,car,6
train,00002647.jpg,motorized_vehicle,2
train,00064475.jpg,articulated_truck,1
train,00067328.jpg,car,2
train,00041286.jpg,car,3
train,00000544.jpg,car,2
train,00060154.jpg,car,3
train,00065647.jpg,car,5
train,00027159.jpg,car,2
train,00059124.jpg,car,3
train,00102382.jpg,car,3
train,00010653.jpg,car,3
train,00017597.jpg,car,4
train,00104687.jpg,car,14
train,00005067.jpg,car,3
train,00018306.jpg,car,1
train,00074004.jpg,car,2
train,00073345.jpg,single_unit_truck,2
train,00005156.jpg,car,2
train,00055755.jpg,car,1
train,00107571.jpg,car,1
train,00104698.jpg,car,5
train,00051595.jpg,car,3
train,00069388.jpg,car,1
train,00023373.jpg,car,2
train,00071784.jpg,car,3
train,00072558.jpg,car,5
train,00006907.jpg,car,7
train,00024852.jpg,car,3
train,00034853.jpg,articulated_truck,3
train,00099983.jpg,pedestrian,3
train,00043188.jpg,car,4
train,00096030.jpg,car,7
train,00094203.jpg,car,2
train,00033789.jpg,motorized_vehicle,4
train,00072755.jpg,car,1
train,00063122.jpg,articulated_truck,1
train,00062606.jpg,car,6
train,00028340.jpg,car,3
train,00088457.jpg,pickup_truck,1
train,00028789.jpg,pickup_truck,3
train,00068249.jpg,car,4
train,00072439.jpg,articulated_truck,1
train,00010279.jpg,car,3
train,00090979.jpg,motorized_vehicle,2
train,00045149.jpg,car,2
train,00074236.jpg,car,1
train,00037344.jpg,car,1
train,00024931.jpg,car,7
train,00106470.jpg,car,8
train,00057997.jpg,car,1
train,00091621.jpg,pickup_truck,1
train,00039743.jpg,articulated_truck,3
train,00038860.jpg,car,3
train,00061218.jpg,motorized_vehicle,6
train,00016251.jpg,car,2
train,00053057.jpg,motorized_vehicle,3
train,00101793.jpg,pickup_truck,1
train,00056768.jpg,car,4
train,00054969.jpg,motorcycle,3
train,00006113.jpg,car,5
train,00083395.jpg,pickup_truck,2
train,00020041.jpg,car,1
train,00010832.jpg,car,3
train,00105221.jpg,car,29
train,00006336.jpg,pickup_truck,2
train,00035186.jpg,car,3
train,00024044.jpg,car,4
train,00054747.jpg,car,1
train,00095907.jpg,pickup_truck,4
train,00061520.jpg,pickup_truck,1
train,00020658.jpg,car,2
train,00084853.jpg,bus,2
train,00094273.jpg,car,4
train,00023204.jpg,pickup_truck,1
train,00029210.jpg,car,2
train,00094308.jpg,motorized_vehicle,1
train,00021568.jpg,car,1
train,00022415.jpg,pickup_truck,1
train,00002527.jpg,car,2
train,00058908.jpg,car,7
train,00069648.jpg,pickup_truck,1
train,00040174.jpg,pickup_truck,2
train,00004570.jpg,pickup_truck,1
train,00026415.jpg,car,6
train,00011104.jpg,car,2
train,00093995.jpg,car,2
train,00088444.jpg,car,3
train,00063592.jpg,car,2
train,00014118.jpg,pickup_truck,8
train,00046785.jpg,pickup_truck,1
train,00070361.jpg,car,21
train,00104483.jpg,car,4
train,00054748.jpg,articulated_truck,1
train,00027244.jpg,car,2
train,00086008.jpg,bus,2
train,00042979.jpg,car,4
train,00084714.jpg,bus,1
train,00034917.jpg,car,3
train,00025901.jpg,pickup_truck,6
train,00036030.jpg,car,2
train,00105577.jpg,car,2
train,00106978.jpg,car,4
train,00024255.jpg,pedestrian,3
train,00057199.jpg,car,24
train,00061462.jpg,work_van,2
train,00087447.jpg,car,1
train,00022722.jpg,motorized_vehicle,1
train,00020465.jpg,car,2
train,00101426.jpg,motorized_vehicle,2
train,00045788.jpg,motorized_vehicle,3
train,00040362.jpg,pickup_truck,4
train,00025638.jpg,pickup_truck,6
train,00088675.jpg,car,2
train,00041478.jpg,car,5
train,00079228.jpg,car,2
train,00028066.jpg,car,3
train,00072730.jpg,car,7
train,00015096.jpg,car,2
train,00015764.jpg,car,5
train,00089727.jpg,pickup_truck,6
train,00054340.jpg,car,3
train,00015202.jpg,car,7
train,00053162.jpg,car,1
train,00041703.jpg,pedestrian,6
train,00042594.jpg,car,1
train,00009060.jpg,motorcycle,2
train,00067991.jpg,car,2
train,00049352.jpg,car,9
train,00089514.jpg,pickup_truck,1
train,00038677.jpg,car,5
train,00108670.jpg,car,5
train,00040547.jpg,car,4
train,00082319.jpg,car,7
train,00108647.jpg,car,7
train,00092205.jpg,car,2
train,00110430.jpg,car,5
train,00095269.jpg,car,1
train,00026810.jpg,car,2
train,00059179.jpg,car,6
train,00073741.jpg,bus,1
train,00049414.jpg,car,1
train,00013474.jpg,car,1
train,00089365.jpg,motorized_vehicle,1
train,00088820.jpg,car,1
train,00020085.jpg,motorized_vehicle,1
train,00089879.jpg,pickup_truck,1
train,00032276.jpg,car,7
train,00104477.jpg,car,3
train,00096688.jpg,articulated_truck,1
train,00034581.jpg,car,2
train,00016216.jpg,pickup_truck,1
train,00007782.jpg,car,4
train,00010532.jpg,car,4
train,00023549.jpg,car,1
train,00029006.jpg,car,3
train,00029273.jpg,car,3
train,00087163.jpg,motorized_vehicle,3
train,00048651.jpg,pickup_truck,3
train,00072269.jpg,pickup_truck,1
train,00041569.jpg,pedestrian,2
train,00088366.jpg,car,1
train,00011627.jpg,pickup_truck,2
train,00035541.jpg,car,3
train,00051890.jpg,non_motorized_vehicle,3
train,00006397.jpg,car,1
train,00053772.jpg,car,9
train,00019114.jpg,bus,2
train,00106460.jpg,car,8
train,00070070.jpg,car,2
train,00058977.jpg,car,1
train,00039595.jpg,motorized_vehicle,6
train,00092236.jpg,car,1
train,00099945.jpg,car,3
train,00081129.jpg,motorized_vehicle,1
train,00009567.jpg,car,2
train,00046261.jpg,pickup_truck,1
train,00029446.jpg,car,7
train,00012885.jpg,pickup_truck,1
train,00004268.jpg,car,11
train,00091920.jpg,car,2
train,00004521.jpg,car,2
train,00073109.jpg,car,2
train,00011086.jpg,car,1
train,00105505.jpg,car,4
train,00034189.jpg,motorized_vehicle,1
train,00031017.jpg,car,1
train,00102828.jpg,car,2
train,00077999.jpg,car,5
train,00046302.jpg,motorized_vehicle,3
train,00063860.jpg,car,1
train,00061148.jpg,car,9
train,00039229.jpg,motorized_vehicle,3
train,00109166.jpg,car,7
train,00095388.jpg,car,1
train,00040099.jpg,car,2
train,00061998.jpg,car,1
train,00077023.jpg,car,1
train,00045400.jpg,car,3
train,00040425.jpg,pedestrian,5
train,00042481.jpg,bus,3
train,00103385.jpg,pickup_truck,1
train,00027119.jpg,articulated_truck,1
train,00055050.jpg,car,1
train,00022010.jpg,car,16
train,00049032.jpg,car,1
train,00049265.jpg,car,2
train,00016702.jpg,car,3
train,00015406.jpg,car,1
train,00088711.jpg,single_unit_truck,3
train,00058002.jpg,car,5
train,00110485.jpg,car,1
train,00043754.jpg,car,3
train,00072245.jpg,car,9
train,00038853.jpg,bus,1
train,00009158.jpg,car,3
train,00068611.jpg,car,1
train,00103970.jpg,car,2
train,00092831.jpg,car,11
train,00009999.jpg,car,2
train,00068693.jpg,car,5
train,00010709.jpg,pickup_truck,1
train,00054653.jpg,work_van,1
train,00045266.jpg,car,4
train,00041361.jpg,car,1
train,00066858.jpg,car,19
train,00018185.jpg,bus,4
train,00013163.jpg,car,3
train,00071042.jpg,car,11
train,00018870.jpg,bicycle,5
train,00035905.jpg,pickup_truck,1
train,00051145.jpg,car,2
train,00028847.jpg,car,2
train,00013956.jpg,car,6
train,00039532.jpg,car,3
train,00084522.jpg,car,2
train,00031443.jpg,car,3
train,00033402.jpg,car,1
train,00058774.jpg,car,1
train,00092807.jpg,car,1
train,00072048.jpg,car,1
train,00029899.jpg,bus,2
train,00103520.jpg,car,3
train,00056503.jpg,car,3
train,00084277.jpg,work_van,2
train,00107271.jpg,car,1
train,00029939.jpg,car,4
train,00012780.jpg,bus,1
train,00063560.jpg,car,4
train,00013485.jpg,articulated_truck,1
train,00041019.jpg,bus,3
train,00106695.jpg,car,3
train,00077647.jpg,car,2
train,00096261.jpg,car,2
train,00078986.jpg,car,2
train,00061861.jpg,car,2
train,00104542.jpg,car,5
train,00104682.jpg,car,1
train,00006095.jpg,car,3
train,00038772.jpg,car,3
train,00011773.jpg,car,1
train,00019636.jpg,articulated_truck,1
train,00029921.jpg,car,5
train,00048620.jpg,car,2
train,00023132.jpg,car,3
train,00008794.jpg,car,10
train,00047180.jpg,car,4
train,00044187.jpg,car,3
train,00079104.jpg,car,2
train,00008699.jpg,car,3
train,00036993.jpg,car,2
train,00100644.jpg,car,3
train,00050674.jpg,car,1
train,00042897.jpg,articulated_truck,3
train,00082474.jpg,car,6
train,00038504.jpg,car,1
train,00069884.jpg,car,2
train,00086069.jpg,pickup_truck,1
train,00046452.jpg,car,2
train,00027758.jpg,car,4
train,00073747.jpg,car,2
train,00013463.jpg,car,3
train,00082300.jpg,pickup_truck,1
train,00078729.jpg,bus,1
train,00089910.jpg,car,1
train,00101658.jpg,car,4
train,00096551.jpg,car,4
train,00077131.jpg,bus,2
train,00057452.jpg,pickup_truck,3
train,00053919.jpg,car,4
train,00028026.jpg,car,4
train,00099926.jpg,car,2
train,00013276.jpg,car,4
train,00006390.jpg,car,5
train,00071115.jpg,articulated_truck,1
train,00041585.jpg,pickup_truck,1
train,00095253.jpg,pickup_truck,6
train,00043088.jpg,car,3
train,00033154.jpg,pickup_truck,1
train,00058460.jpg,single_unit_truck,3
train,00026213.jpg,car,2
train,00062406.jpg,car,1
train,00082431.jpg,car,4
train,00081419.jpg,car,2
train,00069785.jpg,bus,1
train,00001173.jpg,car,2
train,00072513.jpg,car,4
train,00007326.jpg,pickup_truck,1
train,00109840.jpg,car,9
train,00059700.jpg,car,1
train,00032756.jpg,car,1
train,00021183.jpg,car,2
train,00094384.jpg,car,6
train,00001870.jpg,car,2
train,00066671.jpg,motorized_vehicle,2
train,00011074.jpg,car,3
train,00102413.jpg,motorized_vehicle,2
train,00015921.jpg,pickup_truck,1
train,00080512.jpg,car,3
train,00064544.jpg,car,3
train,00011363.jpg,car,2
train,00084349.jpg,car,1
train,00035971.jpg,car,7
train,00010202.jpg,car,10
train,00018064.jpg,articulated_truck,1
train,00089247.jpg,articulated_truck,1
train,00037863.jpg,car,2
train,00108578.jpg,car,1
train,00089280.jpg,pedestrian,9
train,00099897.jpg,pickup_truck,1
train,00102302.jpg,car,1
train,00033742.jpg,car,3
train,00044089.jpg,car,4
train,00014519.jpg,pickup_truck,3
train,00033519.jpg,pickup_truck,1
train,00072494.jpg,car,1
train,00002399.jpg,car,1
train,00088629.jpg,car,1
train,00060595.jpg,pickup_truck,3
train,00034210.jpg,car,2
train,00107043.jpg,car,1
train,00092611.jpg,car,3
train,00092242.jpg,car,1
train,00029162.jpg,car,1
train,00069943.jpg,car,2
train,00008195.jpg,bus,2
train,00075437.jpg,car,2
train,00036176.jpg,car,3
train,00011177.jpg,car,2
train,00099487.jpg,articulated_truck,1
train,00016072.jpg,car,8
train,00002846.jpg,car,1
train,00096754.jpg,car,2
train,00050714.jpg,car,4
train,00067516.jpg,car,4
train,00024645.jpg,car,2
train,00025235.jpg,car,5
train,00067162.jpg,car,3
train,00016243.jpg,car,4
train,00071967.jpg,car,8
train,00077890.jpg,car,3
train,00033542.jpg,pickup_truck,2
train,00038108.jpg,car,1
train,00030254.jpg,motorized_vehicle,4
train,00102564.jpg,car,2
train,00002968.jpg,car,4
train,00103132.jpg,car,4
train,00017405.jpg,car,5
train,00063337.jpg,single_unit_truck,3
train,00044595.jpg,car,3
train,00058529.jpg,car,2
train,00090853.jpg,car,5
train,00003440.jpg,car,3
train,00012970.jpg,car,4
train,00042662.jpg,pickup_truck,2
train,00063715.jpg,car,7
train,00078815.jpg,car,2
train,00041991.jpg,bicycle,1
train,00045466.jpg,car,5
train,00024751.jpg,car,1
train,00013118.jpg,car,2
train,00027782.jpg,car,2
train,00026834.jpg,car,2
train,00109171.jpg,car,5
train,00106795.jpg,pickup_truck,1
train,00065289.jpg,car,3
train,00032453.jpg,car,5
train,00009547.jpg,motorcycle,1
train,00030262.jpg,car,5
train,00059676.jpg,car,6
train,00077073.jpg,articulated_truck,4
train,00021623.jpg,car,2
train,00078141.jpg,car,1
train,00036180.jpg,articulated_truck,1
train,00021560.jpg,car,1
train,00073383.jpg,car,1
train,00080920.jpg,motorized_vehicle,2
train,00084165.jpg,pickup_truck,2
train,00054544.jpg,car,10
train,00035047.jpg,pickup_truck,7
train,00044025.jpg,car,6
train,00013788.jpg,car,4
train,00018773.jpg,car,1
train,00107520.jpg,car,2
train,00034462.jpg,car,1
train,00074693.jpg,car,2
train,00082460.jpg,car,16
train,00067927.jpg,car,1
train,00050646.jpg,pickup_truck,3
train,00026461.jpg,pickup_truck,2
train,00084077.jpg,motorized_vehicle,3
train,00037045.jpg,car,2
train,00005052.jpg,pickup_truck,8
train,00011690.jpg,car,3
train,00012873.jpg,car,4
train,00044275.jpg,car,3
train,00039936.jpg,car,1
train,00089812.jpg,car,1
train,00097256.jpg,pickup_truck,1
train,00083583.jpg,car,5
train,00087428.jpg,car,2
train,00109040.jpg,bus,1
train,00104036.jpg,car,4
train,00055515.jpg,car,1
train,00025063.jpg,car,7
train,00088357.jpg,car,6
train,00018320.jpg,car,3
train,00058385.jpg,motorized_vehicle,3
train,00000076.jpg,car,2
train,00077551.jpg,car,1
train,00104561.jpg,single_unit_truck,1
train,00053109.jpg,single_unit_truck,1
train,00094363.jpg,car,4
train,00102498.jpg,car,1
train,00073533.jpg,car,5
train,00091640.jpg,car,1
train,00108389.jpg,car,1
train,00001037.jpg,pickup_truck,2
train,00013720.jpg,work_van,3
train,00098297.jpg,pickup_truck,1
train,00037557.jpg,car,2
train,00096886.jpg,car,3
train,00105440.jpg,motorized_vehicle,5
train,00102980.jpg,car,1
train,00053962.jpg,car,1
train,00064985.jpg,articulated_truck,1
train,00012446.jpg,motorized_vehicle,4
train,00054977.jpg,bus,2
train,00052154.jpg,work_van,2
train,00010898.jpg,pickup_truck,2
train,00038749.jpg,pickup_truck,4
train,00076148.jpg,car,1
train,00005519.jpg,car,2
train,00068749.jpg,car,1
train,00079924.jpg,car,12
train,00011094.jpg,car,3
train,00059011.jpg,car,7
train,00049497.jpg,car,2
train,00065545.jpg,car,1
train,00108015.jpg,car,1
train,00089163.jpg,car,2
train,00042976.jpg,car,1
train,00076721.jpg,car,2
train,00010355.jpg,car,3
train,00079514.jpg,articulated_truck,4
train,00101373.jpg,car,1
train,00035068.jpg,pickup_truck,2
train,00027574.jpg,car,3
train,00049091.jpg,car,1
train,00012471.jpg,car,1
train,00073899.jpg,pickup_truck,2
train,00095013.jpg,car,1
train,00043400.jpg,motorcycle,1
train,00007069.jpg,pickup_truck,1
train,00077134.jpg,car,3
train,00085229.jpg,car,2
train,00092882.jpg,car,2
train,00047130.jpg,car,3
train,00076341.jpg,car,2
train,00027337.jpg,car,3
train,00059715.jpg,pickup_truck,4
train,00051977.jpg,car,4
train,00017645.jpg,car,4
train,00072474.jpg,car,3
train,00073265.jpg,car,1
train,00000232.jpg,car,6
train,00014944.jpg,car,10
train,00053290.jpg,car,2
train,00031375.jpg,car,4
train,00036679.jpg,articulated_truck,2
train,00036219.jpg,car,14
train,00097188.jpg,motorized_vehicle,3
